layer,G,boot_id
3,0.8911266695885431,70
4,0.9033384777250744,70
5,0.8897880940210252,70
6,0.8832786821183705,70
7,0.8685269440923419,70
8,0.8403288608505612,70
9,0.8292840804372515,70
10,0.8058718386150542,70
11,0.8339582482973734,70
0,0.9600075006484985,71
1,0.9322347005208333,71
2,0.9147133111953736,71
3,0.8621881127357482,71
4,0.8809532324473063,71
5,0.8698875943819682,71
6,0.8660731236139934,71
7,0.8608844717343648,71
8,0.8254762649536133,71
9,0.7986203312873841,71
10,0.757830802599589,71
11,0.7487357099850972,71
0,0.9619122823079427,72
1,0.9102357705434163,72
2,0.8996161381403606,72
3,0.8571629405021668,72
4,0.8666767398516337,72
5,0.8569896062215169,72
6,0.8496288458506266,72
7,0.8356962243715922,72
8,0.7949253400166829,72
9,0.7660438418388367,72
10,0.7404990315437316,72
11,0.741442863146464,72
0,0.959864072004954,73
1,0.9186492244402568,73
2,0.9127963145573934,73
3,0.8669854720433553,73
4,0.8762678941090901,73
5,0.8695645173390706,73
6,0.8591858625411988,73
7,0.8395131746927897,73
8,0.8032756884892781,73
9,0.772874653339386,73
10,0.7515239397684733,73
11,0.741523015499115,73
0,0.9594187481062753,74
1,0.9118440662111554,74
2,0.9023320532980419,74
3,0.8583300993556068,74
4,0.8717595140139262,74
5,0.8581606433505103,74
6,0.858947061357044,74
7,0.8476113591875348,74
8,0.8102104408400399,74
9,0.7925461644218081,74
10,0.7641511559486389,74
11,0.8269222321964446,74
0,0.9611508548259735,75
1,0.9161134130424924,75
2,0.907808028989368,75
3,0.86603910724322,75
4,0.8790911535422007,75
5,0.8674560752179887,75
6,0.8633622609906726,75
7,0.850916725065973,75
8,0.8180643369754156,75
9,0.8005134231514401,75
10,0.7829529941082001,75
11,0.8487628582451079,75
0,0.9705979426701864,76
1,0.9277245839436848,76
2,0.916969100634257,76
3,0.8694657643636068,76
4,0.8784426331520081,76
5,0.8631653587023417,76
6,0.8614894191424052,76
7,0.8532752156257629,76
8,0.8182529369990031,76
9,0.7908248186111451,76
10,0.766603418191274,76
11,0.7589376131693523,76
0,0.9640022232418969,77
1,0.9194322909627642,77
2,0.9103460340272813,77
3,0.8639933921041942,77
4,0.8773065890584674,77
5,0.8635274115062895,77
6,0.8617917469569615,77
7,0.8506868339720226,77
8,0.8160413191432044,77
9,0.8002424637476603,77
10,0.7793266432625907,77
11,0.8429318070411682,77
0,0.9689446290334066,78
1,0.9261354406674703,78
2,0.9261197288831075,78
3,0.8959094524383545,78
4,0.905639894803365,78
5,0.8889255444208781,78
6,0.8898274819056193,78
7,0.8791533668835958,78
8,0.8458901325861613,78
9,0.8388701518376668,78
10,0.8023544430732727,78
11,0.8211673657099406,78
0,0.9626298695802689,79
1,0.9214065841266087,79
2,0.9131526138101306,79
3,0.8680473736354283,79
4,0.8806127586535045,79
5,0.866894964660917,79
6,0.8649202393633979,79
7,0.8516168381486621,79
8,0.8150157779455185,79
9,0.7905623295477459,79
10,0.7617819798844201,79
11,0.7840754581349236,79
0,0.9704134583473205,80
1,0.9378980994224548,80
2,0.9271517693996429,80
3,0.8891539871692657,80
4,0.9026052117347717,80
5,0.8891569316387177,80
6,0.8768318235874176,80
7,0.8707472741603851,80
8,0.8450329899787903,80
9,0.8273797392845154,80
10,0.804208493232727,80
11,0.7962760746479034,80
0,0.9624141738528297,81
1,0.9197583226930528,81
2,0.9077160471961612,81
3,0.8626583417256674,81
4,0.8734257817268372,81
5,0.860471370674315,81
6,0.8573379204386756,81
7,0.8481225286211286,81
8,0.8130898532413301,81
9,0.7817271266664777,81
10,0.757043236777896,81
11,0.7615835751805987,81
0,0.9643903255462647,82
1,0.9161039173603058,82
2,0.9185684561729431,82
3,0.889407479763031,82
4,0.8995280086994171,82
5,0.8912234008312225,82
6,0.8844352424144745,82
7,0.8726854205131531,82
8,0.8335922718048095,82
9,0.8268250465393067,82
10,0.7853026330471039,82
11,0.7957137167453766,82
0,0.9607878497668675,83
1,0.9171967932156154,83
2,0.9045338602293105,83
3,0.8589795799482436,83
4,0.8736023335229783,83
5,0.8599207486425128,83
6,0.8584125524475461,83
7,0.8503227432568868,83
8,0.8150779888743446,83
9,0.8022850893792652,83
10,0.7747368471963065,83
11,0.8302115627697536,83
0,0.9612228115399678,84
1,0.9248636643091838,84
2,0.919644570350647,84
3,0.8852183739344279,84
4,0.899124534924825,84
5,0.8896387974421184,84
6,0.8758890072504679,84
7,0.8620980183283488,84
8,0.8295516093571981,84
9,0.8132989327112834,84
10,0.7837584058443705,84
11,0.7995783011118571,84
0,0.963933031473841,85
1,0.918184050491878,85
2,0.9147016214472907,85
3,0.8815076074429921,85
4,0.8939240468399865,85
5,0.8804188924176353,85
6,0.8750809580087662,85
7,0.8635982934917722,85
8,0.8376749243055072,85
9,0.8303891782249723,85
10,0.8190767062561852,85
11,0.9065852739981243,85
0,0.9591299579257057,86
1,0.9127510786056519,86
2,0.9055584555580503,86
3,0.862038425036839,86
4,0.8742129490489051,86
5,0.8606776907330468,86
6,0.8613695814495995,86
7,0.8485771928514753,86
8,0.8133207474436078,86
9,0.7945056869870141,86
10,0.7726298684165591,86
11,0.8426570722035,86
0,0.9534139454364776,87
1,0.9097208619117737,87
2,0.8984679639339447,87
3,0.8522901058197021,87
4,0.8666618585586547,87
5,0.8597821474075318,87
6,0.8535760760307312,87
7,0.8381811916828156,87
8,0.7947744786739349,87
9,0.7706165611743927,87
10,0.7402312517166137,87
11,0.7912191450595856,87
0,0.9643023099218097,88
1,0.9283369566713061,88
2,0.9232104654823031,88
3,0.8873092425721032,88
4,0.9002373005662646,88
5,0.8875658150230136,88
6,0.8789219813687461,88
7,0.8664483257702419,88
8,0.8382568465811866,88
9,0.8270978459290096,88
10,0.8033486987863269,88
11,0.833371211375509,88
0,0.9611781040827433,89
1,0.9183919770377023,89
2,0.9049761125019619,89
3,0.8581725813093639,89
4,0.8744886233693078,89
5,0.8607866366704305,89
6,0.8582762224333627,89
7,0.8503923132306054,89
8,0.8155711151304699,89
9,0.7966471286047072,89
10,0.7750875779560634,89
11,0.8299544879368373,89
0,0.9597473783152444,90
1,0.9149967644895826,90
