metric,mean_alt,mean_null,diff_mean,diff_ci_low,diff_ci_high,p_two_sided,cohens_d,n_alt,n_null,layer,q_value
pc2,0.2009561537206173,0.2257678546011448,-0.024811700880527504,-0.025147171303629864,-0.024469565283507116,0.0,-20.094599771271632,100,100,2,0.0
pc2,0.20057920172810553,0.2210161030292511,-0.02043690130114556,-0.020899979565292586,-0.01996347767114642,0.0,-12.281378656554278,100,100,3,0.0
pc2,0.19410591691732407,0.2273455323278904,-0.03323961541056633,-0.033763249922543766,-0.03270112228393555,0.0,-17.654936411059715,100,100,4,0.0
pc2,0.18865949898958206,0.2312571506202221,-0.04259765163064003,-0.04300958294421433,-0.04218186058104038,0.0,-27.459714777416494,100,100,5,0.0
pc2,0.1898563553392887,0.22892103090882301,-0.0390646755695343,-0.03958441178500652,-0.03853617614135145,0.0,-20.535933709837956,100,100,6,0.0
pc2,0.1934465177357197,0.21631919085979462,-0.022872673124074927,-0.023415845386683936,-0.022316868085414172,0.0,-11.347878234795015,100,100,7,0.0
pc2,0.1973312595486641,0.2203368802368641,-0.0230056206882,-0.023835365172475573,-0.022319360900670278,0.0,-8.24439110076256,100,100,8,0.0
pc2,0.19711554244160653,0.21001136377453805,-0.012895821332931517,-0.014125420570373554,-0.011812751509249231,0.0,-2.978908793010308,100,100,9,0.0
pc2,0.18910846665501593,0.1884963780641556,0.0006120885908603435,-0.0006178067065775582,0.0018269705139100873,0.298,0.1369568775807864,100,100,10,0.298
pc2,0.1773580539226532,0.17386871799826623,0.003489335924386966,0.0009412253834307314,0.005958995081484321,0.008,0.40635757049835297,100,100,11,0.008727272727272728
pc3,0.16398003995418545,0.18979094430804253,-0.025810904353857078,-0.025966526687145216,-0.025664874490350518,0.0,-46.375907521642944,100,100,0,0.0
pc3,0.1534055835008621,0.1897386309504509,-0.03633304744958879,-0.03655189449340108,-0.03612731701508163,0.0,-47.63104820451477,100,100,1,0.0
pc3,0.14921773284673687,0.18645991742610932,-0.03724218457937245,-0.03749587784707549,-0.036984497722238344,0.0,-38.90219435202458,100,100,2,0.0
pc3,0.14934640705585475,0.18301366955041887,-0.033667262494564115,-0.0339640844501555,-0.03339012886211278,0.0,-30.659528547587474,100,100,3,0.0
pc3,0.14799871399998663,0.17066938951611518,-0.022670675516128558,-0.023059704963117867,-0.02226482477039103,0.0,-15.317285658136345,100,100,4,0.0
pc3,0.148824779689312,0.1675325132906437,-0.01870773360133171,-0.019259139526635428,-0.018174874871969227,0.0,-9.288075348870615,100,100,5,0.0
pc3,0.150980004966259,0.16935272693634032,-0.01837272197008133,-0.01917916576191787,-0.017568071879446527,0.0,-6.1573735340333196,100,100,6,0.0
pc3,0.14757824659347532,0.1744499173760414,-0.02687167078256608,-0.027679975807666797,-0.02601121109351517,0.0,-9.111805292998575,100,100,7,0.0
pc3,0.14129446119070052,0.17211376368999481,-0.030819302499294293,-0.031684184845536915,-0.029931440569460413,0.0,-10.086737143938223,100,100,8,0.0
pc3,0.14397758856415746,0.16184403136372563,-0.017866442799568172,-0.018789569858461638,-0.016982015516608932,0.0,-5.202635232780898,100,100,9,0.0
pc3,0.14570885702967643,0.14525244057178494,0.00045641645789148977,-0.0005091689340770263,0.001437540888786349,0.358,0.1324177383892819,100,100,10,0.35799999999999993
