layer_from,layer_to,k_used,variance_threshold,mean_angle,max_angle,angles,boot_id
9,10,5,,0.37864306569099426,0.44861528277397156,[0.3103316  0.3383771  0.38855654 0.4073347  0.44861528],7
10,11,5,,0.4655180871486664,0.713080108165741,[0.32524294 0.3322106  0.42565387 0.5314029  0.7130801 ],7
0,1,5,,0.3418872654438019,0.398208349943161,[0.2987019  0.31126732 0.34688422 0.35437438 0.39820835],8
1,2,5,,0.35439011454582214,0.4100746214389801,[0.31764024 0.33423203 0.34876478 0.3612389  0.41007462],8
2,3,5,,0.3804941773414612,0.4740024209022522,[0.32124195 0.34638104 0.36323443 0.39761105 0.47400242],8
3,4,5,,0.34762877225875854,0.4325055778026581,[0.2857905  0.31380832 0.34462848 0.36141104 0.43250558],8
4,5,5,,0.346087783575058,0.4016420841217041,[0.30499232 0.3150847  0.3399726  0.3687473  0.40164208],8
5,6,5,,0.35670334100723267,0.41335824131965637,[0.32246935 0.3276181  0.33879825 0.3812728  0.41335824],8
6,7,5,,0.3493974804878235,0.420102059841156,[0.2973616  0.3104996  0.34347457 0.37554955 0.42010206],8
7,8,5,,0.3507640063762665,0.4104422628879547,[0.2938597  0.32887885 0.3426492  0.37799016 0.41044226],8
