layer,level_from,level_to,G,boot_id
4,9,10,0.9332063237826029,4
5,1,2,0.9452378153800964,4
5,2,3,0.9709656039873759,4
5,3,4,0.9566038846969604,4
5,4,5,0.9481910188992818,4
5,5,6,0.9543595433235168,4
5,6,7,0.9282121737798055,4
5,7,8,0.9293838063875834,4
5,8,9,0.9422670761744182,4
5,9,10,0.9232954859733582,4
6,1,2,0.9368963122367859,4
6,2,3,0.9663022677103679,4
6,3,4,0.9497727513313293,4
6,4,5,0.9322874863942464,4
6,5,6,0.9394517223040263,4
6,6,7,0.9197019735972086,4
6,7,8,0.9215200980504353,4
6,8,9,0.9269991238911947,4
6,9,10,0.9080944220225017,4
7,1,2,0.9313260952631632,4
7,2,3,0.9623930136362712,4
7,3,4,0.9465615510940552,4
7,4,5,0.9210242668787638,4
7,5,6,0.9298912167549134,4
7,6,7,0.9087486028671264,4
7,7,8,0.9122423569361369,4
7,8,9,0.9212062040964762,4
7,9,10,0.9010828773180644,4
8,1,2,0.917683752377828,4
8,2,3,0.9546571890513103,4
8,3,4,0.9334770917892456,4
8,4,5,0.9095362305641175,4
8,5,6,0.9168577075004578,4
8,6,7,0.893570343653361,4
8,7,8,0.9024433175722758,4
8,8,9,0.9125054796536763,4
8,9,10,0.895065720876058,4
9,1,2,0.9057343761126201,4
9,2,3,0.938661766052246,4
9,3,4,0.9077200015385946,4
9,4,5,0.8896602789560953,4
9,5,6,0.8997839252154033,4
9,6,7,0.8787471413612366,4
9,7,8,0.8938680092493693,4
9,8,9,0.8955885092417399,4
9,9,10,0.8903107364972432,4
10,1,2,0.9018527746200562,4
10,2,3,0.9239845315615336,4
10,3,4,0.8847098350524902,4
10,4,5,0.8620234648386638,4
10,5,6,0.8737715323766072,4
10,6,7,0.8698017756144206,4
10,7,8,0.8808970769246419,4
10,8,9,0.8728952884674073,4
10,9,10,0.8642686645189921,4
11,1,2,0.8552934686342876,4
11,2,3,0.9535504221916199,4
11,3,4,0.8989779591560364,4
11,4,5,0.7883127689361572,4
11,5,6,0.8489149371782939,4
11,6,7,0.820425832271576,4
11,7,8,0.8353958447774251,4
11,8,9,0.8642125447591146,4
11,9,10,0.8061874588330586,4
0,1,2,0.9927878220876057,5
0,2,3,0.993148938814799,5
0,3,4,0.9920033534367879,5
0,4,5,0.9908151070276896,5
0,5,6,0.9909112135569255,5
