layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k85,k90,k95,left_out
6,81,0.31754356622695923,0.21016938984394073,0.12571416795253754,0.11069336533546448,0.06283145397901535,0.0494338683784008,0.039111316204071045,0.028702156618237495,0.006066701374948025,0.005124538671225309,6,7,9,sentence.6
7,81,0.2996235191822052,0.2178574651479721,0.13000363111495972,0.10784824937582016,0.0627322793006897,0.049146417528390884,0.03856901451945305,0.02702723816037178,0.0069639491848647594,0.005376679822802544,6,7,12,sentence.6
8,81,0.2737095057964325,0.22559140622615814,0.1260865479707718,0.10874801874160767,0.06265482306480408,0.05515143647789955,0.03936406597495079,0.026142066344618797,0.008881604298949242,0.005769890733063221,6,8,14,sentence.6
9,81,0.27222704887390137,0.22377441823482513,0.1231716200709343,0.10202718526124954,0.06136006489396095,0.05496939271688461,0.038959842175245285,0.024640604853630066,0.011098816059529781,0.008117766119539738,7,8,16,sentence.6
10,81,0.27267691493034363,0.2093541920185089,0.11963625252246857,0.09347712248563766,0.0670267790555954,0.05087169632315636,0.03780917823314667,0.024044182151556015,0.01563355326652527,0.012090614065527916,7,10,19,sentence.6
11,81,0.3207096755504608,0.17749059200286865,0.10988079011440277,0.07818248122930527,0.06158450245857239,0.04166507348418236,0.036733228713274,0.031207077205181122,0.02093726396560669,0.016874415799975395,8,11,19,sentence.6
0,81,0.31915315985679626,0.18671970069408417,0.14100252091884613,0.11906759440898895,0.08163108676671982,0.06780445575714111,0.0404917411506176,0.03398165479302406,0.0010165798012167215,0.0007072660373523831,6,6,7,sentence.7
1,81,0.36140570044517517,0.18278874456882477,0.13020886480808258,0.11869184672832489,0.07253263890743256,0.05698331445455551,0.03609875589609146,0.030339716002345085,0.0012669253628700972,0.0008077644743025303,5,6,7,sentence.7
2,81,0.3712508976459503,0.1878069043159485,0.12727516889572144,0.11189620196819305,0.06387276202440262,0.05074427276849747,0.033334020525217056,0.031157566234469414,0.0029409732669591904,0.0023243373725563288,5,6,8,sentence.7
3,81,0.34598684310913086,0.1993861049413681,0.12608350813388824,0.11167392134666443,0.0634840577840805,0.050895750522613525,0.03292212635278702,0.0310276597738266,0.0057799844071269035,0.004089886788278818,6,7,8,sentence.7
