layer,total_components,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,k85,k90,k95,boot_id
0,90,0.2624324858188629,0.21954527497291565,0.190699502825737,0.11942792683839798,0.09039641171693802,0.0602894127368927,0.030245443806052208,0.01935112476348877,0.000933500356040895,0.0007382736075669527,5,6,7,6
1,90,0.251194566488266,0.22577546536922455,0.1915098875761032,0.12170612812042236,0.09066540002822876,0.0597853921353817,0.03205222636461258,0.01912079192698002,0.0009067043429240584,0.0007865648367442191,5,6,7,6
2,90,0.24876104295253754,0.2253013402223587,0.1883985698223114,0.1145923063158989,0.08964190632104874,0.06523089855909348,0.03174144774675369,0.019102822989225388,0.0018324122065678239,0.001678219297900796,5,6,7,6
3,90,0.248221293091774,0.22141358256340027,0.18336226046085358,0.11213436722755432,0.08991755545139313,0.06706622987985611,0.031237758696079254,0.018802175298333168,0.0033683953806757927,0.002872140845283866,5,6,7,6
4,90,0.25019922852516174,0.2294532060623169,0.17118756473064423,0.10965654999017715,0.08566530048847198,0.06753087788820267,0.031064452603459358,0.017918169498443604,0.004544257186353207,0.004041118547320366,6,6,8,6
5,90,0.25360235571861267,0.23093228042125702,0.16837787628173828,0.10598781704902649,0.0888790413737297,0.06300359964370728,0.029243525117635727,0.016947826370596886,0.004790340084582567,0.004469242412596941,6,6,8,6
6,90,0.26085802912712097,0.2284480184316635,0.16957572102546692,0.10435782372951508,0.08802475035190582,0.05889691784977913,0.025862280279397964,0.016328414902091026,0.00542687252163887,0.004745691083371639,5,6,8,6
7,90,0.2619151473045349,0.21574996411800385,0.17467978596687317,0.10335630178451538,0.09050093591213226,0.05715550482273102,0.025364961475133896,0.016388846561312675,0.006202379707247019,0.005524543579667807,6,6,9,6
8,90,0.2605559229850769,0.2177565097808838,0.17300033569335938,0.10236463695764542,0.0891677513718605,0.05309601500630379,0.024471528828144073,0.0155466478317976,0.00732999574393034,0.005782707128673792,6,7,11,6
9,90,0.27839380502700806,0.20610006153583527,0.16467885673046112,0.09979867190122604,0.08361504971981049,0.051067937165498734,0.024454038590192795,0.015464246273040771,0.009340329095721245,0.007963060401380062,6,7,12,6
10,90,0.3360070288181305,0.18565306067466736,0.14975829422473907,0.09137813001871109,0.07238221913576126,0.04306981340050697,0.023233497515320778,0.014534742571413517,0.00979661289602518,0.008627754636108875,6,7,13,6
11,90,0.3819774091243744,0.16209910809993744,0.1429293155670166,0.0803263932466507,0.0577382929623127,0.03818347305059433,0.03348406404256821,0.018811386078596115,0.010352037847042084,0.008584086783230305,6,8,13,6
0,90,0.26286861300468445,0.22038792073726654,0.1901518851518631,0.11961539089679718,0.09028587490320206,0.05991720035672188,0.030279701575636864,0.019288184121251106,0.000691197463311255,0.0006707769352942705,5,6,7,7
1,90,0.2526801824569702,0.22719255089759827,0.18961948156356812,0.12166596204042435,0.09060739725828171,0.05922196805477142,0.03202138468623161,0.01904197223484516,0.0010405684588477015,0.0006437012343667448,5,6,7,7
2,90,0.249094158411026,0.2276810109615326,0.18629208207130432,0.11521554738283157,0.08926403522491455,0.06411156058311462,0.032051846385002136,0.018969735130667686,0.0024552135728299618,0.0015898555284366012,5,6,7,7
3,90,0.24509283900260925,0.22345614433288574,0.18339362740516663,0.11422214657068253,0.08911199122667313,0.06582009792327881,0.031619004905223846,0.01869378611445427,0.0037457074504345655,0.0031400886364281178,5,6,7,7
